# MALHEUR (0.4.6) - Automatic Analysis of Malware Behavior
# Copyright (c) 2009 Konrad Rieck (rieck@cs.tu-berlin.de)
# Berlin Institute of Technology (TU Berlin).
# ---
# Incremental analysis for 20090806_mist.tar.gz
# ---
# <report> <cluster> <prototype> <distance>
20090806/3e00fa2855bc387f75f4c8d74b3ac447925f73cd.Virut C005-0229 20090805/3325d56a2622c1225d31f89dd30597170112f9fa.Virut 0.575167
20090806/3e0c88d0692fcc714a1a98ec4add6e4bf3b5432c.Midgare C004-0606 20090802/caefd981c56407e637b46dff15a11ec2e0aaab5f.Bifrose 0.575811
20090806/3e117ba69d2ff9ec981256d21a1d81ffa74cbdc2.Virut C005-0229 20090805/c2cb466db8767740c871a5d46362faa5a71bc5fc.Virut 0.580923
20090806/3e16627818a046479c8245b1577125b1df66f223.Virut C005-0229 20090805/9777a0a01db81c71ab99f6a8e8bb3eac9e38d720.Virut 0.394455
20090806/3e617956dc4d594ca4ebe94da6da27e3804ab193.Virut C005-0229 20090805/3e754eb12df09c8d6c560725a1becc9262808876.Texel 0.64957
20090806/3e85a634518f972d53ce5c825e4ec034afb4ba94.Virut C005-0229 20090805/c2cb466db8767740c871a5d46362faa5a71bc5fc.Virut 0.554017
20090806/3e981905ea057ca578a6b8ce724689ae82f78c3e.NothingFound C002-1148 20090802/4c2b99ca7115504a2fef11f5ca89b4becfdb682a.NothingFound 0.619827
20090806/3eb054bbcc10b7fb73bf67e0a751372b50ba588c.FraudPack C003-0870 20090802/aeee30f8779a0025bdf0875ec92782777ae818f0.FraudLoad 0.451098
20090806/3ec2abd99a3fceaedd9e3fa54abeabafeb4820af.Virut C005-0229 20090805/3e754eb12df09c8d6c560725a1becc9262808876.Texel 0.62968
20090806/3ec7a72695761a698c9ffb6541ffc2ec066f7ba8.NothingFound C005-1457 20090805/a42435e252838b864f771f0fae6a456f2e991234.Agent 0.658384
20090806/3ecb158e9f120b39fddb751b46a16ac0931f864b.Swizzor C002-0081 20090802/37dd1b223d3751ac2de1df4e424535616501200b.Swizzor 0.369087
20090806/3ed4c2c5fc21aed46385e84e44b36c3512c01afe.VB C005-0229 20090805/bf6da9b62a2b99fd6683af97a247158e18dc66e2.Virut 0.540415
20090806/3ee9026b1286f7242feb6c0754f1ef31299823eb.Virut C005-0229 20090805/3325d56a2622c1225d31f89dd30597170112f9fa.Virut 0.583475
20090806/3ef6ca1f681ddbfd716c611ac02a455d67366a1a.Texel C003-1239 20090803/61f4436465490360306872abc56cce5d3b1c335c.Texel 0.567192
20090806/3f0c145e17061ede593223c8a6ec27aa427fb5e6.NothingFound C002-0972 20090802/620f30e2fa8c572f512c1dc09563a594e0449949.NothingFound 0.375048
20090806/3f22c469db6e8938417a05b85ad1288fc6433bea.Virut C005-0229 20090805/c2cb466db8767740c871a5d46362faa5a71bc5fc.Virut 0.604809
20090806/3f54d93bc6eee54e3787f994ff2057a05404ec4e.Virut C005-0229 20090802/60f1479b8bf0e81bc74645c9c49851cecbd8ab23.Virut 0.585482
20090806/3f84e1bad803e0f2e81351c94b7a4df8e90bf537.NothingFound C005-1585 20090805/b4297eaafa2dc511faf7bce3298425d2b634c973.NothingFound 0.64591
20090806/3f897db3f703a8302c129a4f63129451fe814a40.Virut C005-0229 20090805/c2cb466db8767740c871a5d46362faa5a71bc5fc.Virut 0.630829
20090806/3f9dab723c2defa307cd1b6ee64c85b9904b626a.VB C005-0229 20090805/bf6da9b62a2b99fd6683af97a247158e18dc66e2.Virut 0.494413
20090806/3fa6b3162abfd924ef0d5c65b0eef1817ab58bb0.NothingFound C002-0001 20090802/0010f78d3ffee61101068a0722e09a98959a5f2c.Basun 0.232795
20090806/3fb2a9b02f6a1f3ad8c2f6123fcca096aad4ac70.BHO C004-0569 20090804/55424d54996d9897373497da2e0fff1f55569ada.BHO 0.231723
20090806/3fd8ec95538d39f26c5449e5831db6c9f00b58c8.Texel C004-0970 20090804/9ae1d3ea856fa73978e35aabce4749c917249b8f.Texel 0.255626
20090806/3fe1d8d3d27474c54ecb142e03051bd4ce6f46cd.Virut C005-0229 20090805/c2cb466db8767740c871a5d46362faa5a71bc5fc.Virut 0.502175
20090806/3fe53aba434d83f338e765bd891fa46f9cb1a23e.Hexzone C003-1311 20090803/0ad8f2629cfc3afb7dbe1f4ff66e46e5ca20853d.Delf 0.55729
20090806/3ff9485c7382c78d787ea3c67e8a16abe929b8cc.Virut C005-0229 20090805/3325d56a2622c1225d31f89dd30597170112f9fa.Virut 0.251899
20090806/400c5ecee478b199d1f060143b2282a14e0c3763.Patched C005-1600 20090805/4b3126dac7d4f957f41550f13892896f030e8043.Texel 0.567192
20090806/403a88c6be899d72a285b3294ce84a9385863e86.Patched C003-1423 20090803/926c9077960aea66a60a858195531f91e005f8d4.Texel 0.528491
20090806/403b9ecc34fabe930cfa7e4722c325612eddf9ff.NothingFound C002-1134 20090802/6b81bf00f9c5712cb7cb85bf709351549be83974.Virut 0.602798
20090806/405692cf412624627c44933b25d1abddcc47ed2e.Virut C005-0229 20090805/3e754eb12df09c8d6c560725a1becc9262808876.Texel 0.620866
20090806/40828c9d706a2c453562c377351a9dc98e0c7606.Swizzor C002-0081 20090802/37dd1b223d3751ac2de1df4e424535616501200b.Swizzor 0.299916
20090806/409c234617a90e8ff8018bc870e4e91525665e09.NothingFound C002-1134 20090802/b6c5074de9b7fb18df6ccb87fb2f74fe8f44c451.NothingFound 0.00016138
20090806/409eb9c88ac3ed4d4433f193c53b87e6b96ae6fb.Virut C005-0229 20090805/3e754eb12df09c8d6c560725a1becc9262808876.Texel 0.63241
20090806/40a44b7c5befbfc2d90ab299cede1026eed6eb9e.Virut C005-0229 20090805/3325d56a2622c1225d31f89dd30597170112f9fa.Virut 0.370349
20090806/40abb41271f1839976e755632c41cdd0870bf3b3.NothingFound C002-0001 20090802/0010f78d3ffee61101068a0722e09a98959a5f2c.Basun 0.197737
20090806/40cd59e4e55a41286b29090add79371df3799ec6.Swizzor C002-0803 20090802/a701016b96cf4877cea15d07be6fce86605cc314.Swizzor 0.568303
20090806/40d18f457c10a24e1ccab9096b9a3954e12775c8.Virut C005-0229 20090805/c2cb466db8767740c871a5d46362faa5a71bc5fc.Virut 0.559626
20090806/40d8c305ebc9e74571fee564b7cc153ee7066374.Virut C005-0229 20090802/60f1479b8bf0e81bc74645c9c49851cecbd8ab23.Virut 0.595788
20090806/40ef672ee1a8a0d4f9a3f163a75ad3290e0441ff.Basun C005-1457 20090805/a42435e252838b864f771f0fae6a456f2e991234.Agent 0.669255
20090806/40f903c308b6537e3a414a440826642053c99870.NothingFound C005-1585 20090805/b4297eaafa2dc511faf7bce3298425d2b634c973.NothingFound 0.635433
20090806/40fcc42b6dc1872fc409791cc40f2c185aa60777.Virut C003-1107 20090802/b55fc37bb3bb5a2d334fdfa7242a3894fc51e71f.Virut 0.646523
20090806/410a72a7c82d0af57ece054055388ee2a8dbe259.NothingFound C005-1457 20090805/a42435e252838b864f771f0fae6a456f2e991234.Agent 0.668081
20090806/410dcb6c1de13024e4509a6abfd603a7c59c5d68.Virut C005-0229 20090805/c2cb466db8767740c871a5d46362faa5a71bc5fc.Virut 0.594497
20090806/410ec9e3c6b1823710c14621475480fff75e9565.NothingFound C005-1706 20090805/4d7f719391598a126ac17e2b42dea8a698c1aeed.NothingFound 0.543456
20090806/411a5fc647679a5bcd8b75ce3020ae499cb9cd8d.Virut C005-0229 20090805/c2cb466db8767740c871a5d46362faa5a71bc5fc.Virut 0.533016
20090806/417d56cede5a541c7889edcc2b5afc8fde9b7c81.Lipler C003-1151 20090803/96d5c4a942d1f99b1dfc5f93afe67cf802c539a2.Lipler 0.399938
20090806/419d23d71c4b88313dd0e86375cad168c119a276.Lipler C002-0233 20090802/4cf23978218f1a0417eb0579ca59cf9fe52d6729.Lipler 0.553674
20090806/41a7a853a9be8b926dc6da7b863ef3cac269302d.NothingFound C005-1457 20090805/a42435e252838b864f771f0fae6a456f2e991234.Agent 0.65719
20090806/41b8e655d8b87943d16dffa899d5846186eb12af.Virut C005-0229 20090805/3e754eb12df09c8d6c560725a1becc9262808876.Texel 0.630957
20090806/41bf0399064963448101c7d0e0b7af077dcf90a0.Virut C005-0229 20090805/3e754eb12df09c8d6c560725a1becc9262808876.Texel 0.620866
20090806/41c489e70a73b3aacb8aeedcb6b1faef47a695ac.Virut C005-0229 20090805/c2cb466db8767740c871a5d46362faa5a71bc5fc.Virut 0.558357
20090806/41d6f61d50b051640cccf268bdc07b2c2eb1f2e2.Virut C005-0229 20090805/c2cb466db8767740c871a5d46362faa5a71bc5fc.Virut 0.655768
20090806/41e13a02f034e754b5717fb4487c84422954f0ff.Virut C005-0229 20090805/3325d56a2622c1225d31f89dd30597170112f9fa.Virut 0.257877
20090806/41e1ad293a38eaf442a8feea4e2ca40b0217aad2.Swizzor C002-0081 20090802/37dd1b223d3751ac2de1df4e424535616501200b.Swizzor 0.382982
20090806/41eba514ba783e8890d99a034b74733b4b926011.Virut C005-0229 20090805/c2cb466db8767740c871a5d46362faa5a71bc5fc.Virut 0.610341
20090806/41ebdfb447198749cd2b43dc50b0bdf7706031e1.Virut C005-0229 20090805/3e754eb12df09c8d6c560725a1becc9262808876.Texel 0.638716
20090806/41f133310500dd76fc141a885149f99a502d3d8a.Kies C005-0229 20090805/3e754eb12df09c8d6c560725a1becc9262808876.Texel 0.640249
20090806/420bfc323b5ea222f3a467f0bc495f27e107fa74.VB C002-0294 20090802/371359a55c9994ebb26aae57b5c762a6f73181b0.VB 0.194343
20090806/42175056e2f821f7899fec71557879fa4a99dc8a.Virut C005-0229 20090805/c2cb466db8767740c871a5d46362faa5a71bc5fc.Virut 0.450438
20090806/421794d4f38d636df8c68ead92b44b794ce6b0ba.NothingFound C005-1457 20090805/a42435e252838b864f771f0fae6a456f2e991234.Agent 0.676916
20090806/421cb06da91f37775fcd07d7e8f3f089fc622804.Virut C005-0229 20090805/3e754eb12df09c8d6c560725a1becc9262808876.Texel 0.623752
20090806/42487a160fecd755ba0395c549e89054179c5e30.Virut C005-0229 20090805/c2cb466db8767740c871a5d46362faa5a71bc5fc.Virut 0.530934
20090806/424d8df13d1b69397aea5641e67244b533db51d4.NothingFound C002-0972 20090802/620f30e2fa8c572f512c1dc09563a594e0449949.NothingFound 0.556499
20090806/42594c86781c5d7d612a1366d27b5cc4a3228e18.Virut C003-1370 20090803/7cbc99fa92c464eac9c760984a4709b122848861.Virut 0.586381
20090806/425f14417bab9b3226bd3ce50a9ea52f89f66385.Virut C005-0229 20090805/9777a0a01db81c71ab99f6a8e8bb3eac9e38d720.Virut 0.650914
20090806/426941adf6dd12aebbb4666ba2063e7244942d13.NothingFound C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.609968
20090806/426d25857a8b7273cb7795dd8bd19a314d77a2ab.Virut C005-0229 20090805/95f836bf6beb7fae6585b1f155f00c1445b43c2a.Virut 0.588655
20090806/42759b83a416707a2babb93d51ddd5aae48b0830.Virut C005-0229 20090805/3e754eb12df09c8d6c560725a1becc9262808876.Texel 0.620502
20090806/42a0a93b7cd990053a30c258da7018c7c43188e8.Virut C005-0229 20090805/3325d56a2622c1225d31f89dd30597170112f9fa.Virut 0.366313
20090806/42ac2758a1fd629ca3524f4f57fbfd0f45d1428a.VB C005-0229 20090805/bf6da9b62a2b99fd6683af97a247158e18dc66e2.Virut 0.543315
20090806/42d62b66d4053ea5190a15766d84cac0309654d4.Virut C002-1258 20090802/af8b755b64d78ea1e93ce729b5639f44a9b4b25e.MyDNS 0.608576
20090806/42df7c9554a7eaada03117ffc6c170958794a8dd.Virut C005-0229 20090805/9777a0a01db81c71ab99f6a8e8bb3eac9e38d720.Virut 0.403961
20090806/42f5a042775cac27f309f5c270bea0092013e2f5.Virut C005-0229 20090805/c2cb466db8767740c871a5d46362faa5a71bc5fc.Virut 0.603357
20090806/430039f1d25376008a03668d1dd45c3ce0b85089.FraudPack C003-0870 20090802/aeee30f8779a0025bdf0875ec92782777ae818f0.FraudLoad 0.363947
20090806/4301e0f74f26a6d3ec35bb5038b977cd6ca9c299.Agent C003-1311 20090803/cc06ce45d6331f418a3cdfa66dc246b064db9fb6.Agent 0.524563
20090806/4305fb81f0e262234eabf537b76010ebb7f7b6d9.Virut C005-0229 20090805/c2cb466db8767740c871a5d46362faa5a71bc5fc.Virut 0.567148
20090806/430a0e25acf1619b1759fbddab82702b4fcee075.Virut C005-0229 20090805/3e754eb12df09c8d6c560725a1becc9262808876.Texel 0.626606
20090806/430d11f76deb255e9e4d1e593cbaebda8b7e8ffc.Virut C005-0229 20090805/95f836bf6beb7fae6585b1f155f00c1445b43c2a.Virut 0.572252
20090806/430d3596cb2c45d7102f855817babf9d20b5b652.Virut C005-0229 20090805/c2cb466db8767740c871a5d46362faa5a71bc5fc.Virut 0.329115
20090806/432c8d6aa05d413fab62c9880c6600d9b48ac8f4.Virut C005-0229 20090805/95f836bf6beb7fae6585b1f155f00c1445b43c2a.Virut 0.56936
20090806/4331121ec942489323e8a9883b4c939cb7211367.VB C005-0229 20090805/bf6da9b62a2b99fd6683af97a247158e18dc66e2.Virut 0.543315
20090806/433c909c3a159648e7819774360b28e0606dee8b.NothingFound C003-0870 20090802/aeee30f8779a0025bdf0875ec92782777ae818f0.FraudLoad 0.344386
20090806/4362431b6f7e2f358025a4aedc0dd6fd02fbcee6.Virut C005-0229 20090805/c2cb466db8767740c871a5d46362faa5a71bc5fc.Virut 0.48103
20090806/436b87e144bb95e13824dccc5d351bd5ba02051e.Buzus C002-1148 20090802/14ee00bd577ffbb5edc71c198ce523f6ba2d618b.VB 0.565963
20090806/43717ae02ad79479f659a7ae5b5482b6c91c4873.NothingFound C004-1509 20090803/884069a81ebe5fa61b8afc51131c5bb06d7b8880.NothingFound 0.646115
20090806/43a8cfd0f9b96f6438fc853539d50588b0176dc1.Virut C005-0229 20090805/9777a0a01db81c71ab99f6a8e8bb3eac9e38d720.Virut 0.477637
20090806/43d6dd296c4c2f57d7c47dce0b2068fc8960405e.VB C005-0229 20090805/bf6da9b62a2b99fd6683af97a247158e18dc66e2.Virut 0.543315
20090806/4413a0770bd317841a4ae24139e9ec5cf4d4528d.NothingFound C002-1134 20090802/ecb8386a6ea9448d17f2c968a26181077cbc2455.NothingFound 0.673793
20090806/4416e4d99398c70ee48134bf5a591327f2b2cbc8.VB C004-1550 20090804/e9f0b0c5a4f0c28d06266fea01c0f882aa0c23b6.VB 0.654313
20090806/4428e20577e7d4319c9a7362b6f841e625c96768.NothingFound C005-1457 20090805/a42435e252838b864f771f0fae6a456f2e991234.Agent 0.657952
20090806/4449d2eb89adaaa5355414dd803e61fb32ac6716.NothingFound C002-1008 20090802/00c0646c7dfd55f704f0f81dfa9f900e3357abf6.NothingFound 0
20090806/445114a2a51c0a5e7bfb25b777ff502c9f4dbad2.Virut C005-0229 20090805/3325d56a2622c1225d31f89dd30597170112f9fa.Virut 0.413284
20090806/445966d378d4432a7991b2b6d8897bf4e6bc129e.VB C002-1148 20090802/922ce956335cb784ceaa83131d6f1d16be61d704.NothingFound 0.561203
20090806/446d38ea0a70a0eb0d2c08177abf2f66305a9b9c.Virut C005-0229 20090802/60f1479b8bf0e81bc74645c9c49851cecbd8ab23.Virut 0.574057
20090806/4470916bef4897ce41f3f1f832c2ca68fcc0f87a.NothingFound C005-1457 20090805/a42435e252838b864f771f0fae6a456f2e991234.Agent 0.659959
20090806/44861c9c9093a9a25118d38af143d38859340004.Runouce C005-0578 20090802/97c446da41c523d00456a8c5c7650bfae82ad60b.Runouce 0.519879
20090806/44b49519e84293a28cc980ba00992f1d411bf5b9.Basun C002-0001 20090802/0010f78d3ffee61101068a0722e09a98959a5f2c.Basun 0.629659
20090806/44c4ab84c3573a2f951b19f0a80c1ba1b50cee04.VB C005-0229 20090805/bf6da9b62a2b99fd6683af97a247158e18dc66e2.Virut 0.537484
20090806/44e41872f6088740c7a4ca87951eacb439678857.FraudLoad C002-1370 20090802/abde75d1ccc94f97201aa3e358287195dd77d05d.Krap 0.580501
20090806/44f1e109a17ce7fd7d6e020bc4c05a917b705b74.NothingFound C002-1134 20090802/03a2b9a9e7a91703da192801a301f6606af5b4ec.Agent 0.499453
20090806/44f8a09faa09ad5abcfa20be5caf3099e4e424e5.Virut C005-0229 20090805/95f836bf6beb7fae6585b1f155f00c1445b43c2a.Virut 0.572252
20090806/44fc3bf61bb4d09672840d2b20c28eba1a0607e7.Virut C005-0229 20090805/3325d56a2622c1225d31f89dd30597170112f9fa.Virut 0.424981
20090806/45283519489cb9cc5bd6a9e5b091bb6db1982584.Basun C005-1457 20090805/a42435e252838b864f771f0fae6a456f2e991234.Agent 0.670988
20090806/45313972e8bf479da835adbf74fd7b5132a7b0fb.Virut C005-0229 20090805/3e754eb12df09c8d6c560725a1becc9262808876.Texel 0.658874
20090806/454141d61be18be421b57d6a2782280f6b888da7.Virut C005-0229 20090805/c2cb466db8767740c871a5d46362faa5a71bc5fc.Virut 0.528465
20090806/454c15b5fc3fc1bb69c92a0392be43a70b7fbb8f.Texel C003-0363 20090803/814f7b4ee99abf183c5ddde72b0634ed1f985149.Texel 0.163771
20090806/454f59a6514b1af79f207eef896b1ca2a49fc7fe.Virut C005-0229 20090805/3325d56a2622c1225d31f89dd30597170112f9fa.Virut 0.595579
20090806/4561de97bfb5f436d0a69fefb2fe89fedb2b55ee.NothingFound C004-0606 20090803/1e639df4fe2d2ab745b1cd07f42854bf1561a386.Agent 0.555321
20090806/457fb1502f72d536d7c9feecef1375834b413aa5.VB C002-0294 20090802/371359a55c9994ebb26aae57b5c762a6f73181b0.VB 0.192563
20090806/45a5a6c8d4771ffd3e19b869aba780ea592adf4b.Virut C005-0229 20090805/9777a0a01db81c71ab99f6a8e8bb3eac9e38d720.Virut 0.403961
20090806/45bda870f0ed07573cbba574f87fad2f572bb082.NothingFound C004-1553 20090804/95f81378b56e521f283ab9c4e44f19546d1e7de0.Texel 0.415572
20090806/45f5928ccb6fd379b708936afed90fe59d9f0ed3.NothingFound C005-1391 20090805/03a7dce8d36255a8eb1ce8f810217efc6d572bbb.Texel 0.288954
20090806/460fa5539758797f4502e835553e106b1d62fb71.Virut C005-0229 20090805/3e754eb12df09c8d6c560725a1becc9262808876.Texel 0.598544
20090806/4613af8bab53538343e462f61e9fbdb1267fb499.NothingFound C005-1661 20090805/4146b1b947bfe287b6af502b874b474eda10d288.NothingFound 0.625833
20090806/461f113bb80aa292811367606a5e07be49e05526.Virut C003-1276 20090803/0721be57254e6a68133add05392342d0ecf6987d.Texel 0.586381
20090806/463ff20e363eeb1ca3bb1ceda407deb8f2d3841d.NothingFound C002-0972 20090802/620f30e2fa8c572f512c1dc09563a594e0449949.NothingFound 0.556499
20090806/4671724c1ef03f6ce96e82c36040523a1eec371d.Hupigon C005-1411 20090805/5e3128c503e93e506461ca424fcaf9325aae75d0.Hupigon 0.185695
20090806/4675bcb23742306b05f7bc7cf132d6fa602d6e8d.Virut C005-0229 20090805/c2cb466db8767740c871a5d46362faa5a71bc5fc.Virut 0.567148
20090806/46775836c9476fd3091502992cf19a62f2422313.NothingFound C005-1457 20090805/a42435e252838b864f771f0fae6a456f2e991234.Agent 0.667044
20090806/4683da36737c0facd102b7f641962705607cc70d.Poison C002-1134 20090802/b6c5074de9b7fb18df6ccb87fb2f74fe8f44c451.NothingFound 0.611957
20090806/46c1bd65ddc029994746535c4ae037a199227b08.Poison C002-1148 20090802/c708f2781943ba3ca7a57235177ec05fe2539dc9.Poison 0.59461
20090806/46d3684bf1a84e5d2ee5d19f90584481f122b5fe.Banbra C004-1080 20090804/a1c6b477949aae58b86a933330ffec2fae44a958.Agent 0.42611
20090806/46d9bbb31dee073e0313e781472e8870e0c1af55.Virut C005-0229 20090805/3325d56a2622c1225d31f89dd30597170112f9fa.Virut 0.512379
20090806/46e42ce1e17fe0dccc343c25a7c673c251053ff5.Virut C005-0229 20090805/c2cb466db8767740c871a5d46362faa5a71bc5fc.Virut 0.570257
20090806/4710d6ea6f4061c56c7c6c63965acdfa303c87c3.NothingFound C005-1457 20090805/a42435e252838b864f771f0fae6a456f2e991234.Agent 0.659118
20090806/47148936cb397283b1df08c7b373fca33b8925a8.Virut C005-0229 20090805/3e754eb12df09c8d6c560725a1becc9262808876.Texel 0.633702
20090806/47173d2b667310e14a5f7738a609bb92c0a4e28a.Lipler C003-1151 20090803/96d5c4a942d1f99b1dfc5f93afe67cf802c539a2.Lipler 0.55331
20090806/471a919bc384c69ca61a620d37d2e7fa8e0139b5.NothingFound C003-0830 20090802/79507d56b0861b3a388e0c4c5223df57c6861ff1.Geral 0.566558
20090806/47251eca240f8ca668be27a9bda027a1c224192f.Magania C002-1184 20090802/32fe320efcf36cff1cb7ecf1fd2901bffc103092.Magania 0.33193
20090806/476a08bef15283239be6eb0ab8a6be7c26032ed0.Texel C003-1443 20090803/66942c1461c75ee72c7738bd547b554d8883d9de.Texel 0.438871
20090806/478e896f57b4a24fec3f74139acb749ec4194724.Bifrose C004-0606 20090804/516ec65c1d15dfb7d0a14ace86f88e8d67650e93.Midgare 0.61745
20090806/479d5f488e6c0e74993abf945d2c099a1aa596f4.Virut C005-0229 20090802/60f1479b8bf0e81bc74645c9c49851cecbd8ab23.Virut 0.599936
20090806/47acdccbfdd28298e527fc79f3b70c203969ae1f.Virut C005-0229 20090805/c2cb466db8767740c871a5d46362faa5a71bc5fc.Virut 0.540201
20090806/47e89373707f9f9c2c549ca1c616a047fda33df5.Kies C005-0229 20090805/3e754eb12df09c8d6c560725a1becc9262808876.Texel 0.644243
20090806/481f04a285ce9752410ce0d7d35f75a0ebc7d173.Virut C005-0229 20090805/c2cb466db8767740c871a5d46362faa5a71bc5fc.Virut 0.559626
20090806/482a92cff1ed791f17584676643dc21effb6a714.Swizzor C002-0751 20090802/e0cb25a88a5e0c748dfccfc8621cde8189e85d94.Swizzor 0.502741
20090806/482fc8873dc95b3090223c1b7c1fec51db98849f.NothingFound C005-1706 20090805/d99e956ed038459352b5c053a9908fca6595064c.NothingFound 0.66041
20090806/483b1d727a2239ebce8f26893969758dacc3c737.Virut C005-0229 20090805/9777a0a01db81c71ab99f6a8e8bb3eac9e38d720.Virut 0.417408
20090806/484429d96e0874410983b5f5a511a746ec4e7a67.Virut C005-0229 20090805/3e754eb12df09c8d6c560725a1becc9262808876.Texel 0.594316
20090806/484ac419a964e58d54e65c61c620f3d015788f8d.Virut C005-0229 20090805/3e754eb12df09c8d6c560725a1becc9262808876.Texel 0.664907
20090806/484b19b7634c8e2a9356fe8b7e229ef6a940f9c6.Texel C003-0667 20090803/2f1e7fb5c43e3a37a158ca1ba03d8cd9d4870bbf.Texel 0.3976
20090806/485cfd7ad55897834a5b57e8a882e92df90bf6eb.NothingFound C005-1457 20090805/a42435e252838b864f771f0fae6a456f2e991234.Agent 0.661118
20090806/486692be48b53b913d26a0f2105f6eb5a253ba82.FraudPack C004-0923 20090802/18d30d3d722040f5039763ceaff3cc93f9bfaedf.FraudPack 0.564461
20090806/487de5eb4a3d5355529d9624879d098e00a1413f.NothingFound C002-1258 20090802/af8b755b64d78ea1e93ce729b5639f44a9b4b25e.MyDNS 0.193561
20090806/488b7d73f3f595d0c2d00b30cbad31757059800b.NothingFound C005-1146 20090804/79d5528bb327abce7f49d23d4358c4a03eb7b2f7.Dialer 0.655315
20090806/489394b3d2a3c0086093320b583daafd84f17375.FraudPack C004-0923 20090802/18d30d3d722040f5039763ceaff3cc93f9bfaedf.FraudPack 0.55037
20090806/48b65925ff3838d7ec1366fca0349fa3494590ac.VB C002-1148 20090802/688892f26ab915be8aa1ee730704958ca916f200.Bifrose 0.657515
20090806/48bcd2327ca98107bb865c403be50f6be4200d30.Virut C005-0229 20090805/c2cb466db8767740c871a5d46362faa5a71bc5fc.Virut 0.548655
20090806/48d55cad77fb875aa977f0a85581c923b6dd6585.Virut C005-0229 20090805/c2cb466db8767740c871a5d46362faa5a71bc5fc.Virut 0.557361
20090806/48fe7c76a710085cc225161b2e8b48a1bd440524.Virut C005-0229 20090805/c2cb466db8767740c871a5d46362faa5a71bc5fc.Virut 0.624075
20090806/49223aca64f92ed40fcbbb798e33cb8cc0ca8982.Virut C005-0229 20090805/c2cb466db8767740c871a5d46362faa5a71bc5fc.Virut 0.563926
20090806/49315116b5ae2de5e5ab1cbacc341d07a3d8da7a.Virut C005-0229 20090805/3e754eb12df09c8d6c560725a1becc9262808876.Texel 0.648193
20090806/4946a860d875795a929e8a40142a7fe04f0a1c56.Virut C005-0229 20090805/c2cb466db8767740c871a5d46362faa5a71bc5fc.Virut 0.567148
20090806/494f2eb7fd52f90906030c22693642508de137af.NothingFound C005-1457 20090805/a42435e252838b864f771f0fae6a456f2e991234.Agent 0.657402
20090806/4960e7ac569aa2dad4abe59622347c37b3482d00.VB C002-1148 20090802/b63b8d305fb34472e471e5ca02eddedb4cb256f0.NothingFound 0.592349
20090806/49b5fa9307cf069d5a4bcb4b5cb5baa466d6e9c8.FraudLoad C002-1370 20090802/abde75d1ccc94f97201aa3e358287195dd77d05d.Krap 0.529091
20090806/49c7d793c48d66777c53740d00a2f4cdd38ff07e.NothingFound C005-1457 20090805/a42435e252838b864f771f0fae6a456f2e991234.Agent 0.654386
20090806/49cc3287203eb56440cffaaf168cc9b0f57182e1.Virut C005-0229 20090805/c2cb466db8767740c871a5d46362faa5a71bc5fc.Virut 0.581902
20090806/49e115eb9c041b5c8d5e8970fcfedd88f6213f3a.Virut C002-1258 20090802/af8b755b64d78ea1e93ce729b5639f44a9b4b25e.MyDNS 0.505642
20090806/49f63d5cf20a5314ef287b68b2147aad72d556f4.Lipler C002-0233 20090802/4cf23978218f1a0417eb0579ca59cf9fe52d6729.Lipler 0.560035
20090806/4a01892c865d3580050aafa482212d8e7efbd898.AutoRun C003-0728 20090803/cd36aef0a6d80abb79f53b757e947771782417c3.AutoRun 0.120324
20090806/4a1896aed6d9bc3540d62c17e700e633417d3d0b.NothingFound C005-1457 20090805/a42435e252838b864f771f0fae6a456f2e991234.Agent 0.662857
20090806/4a1bf851746161c0aebda21a0a4198b8463fa2ff.Virut C005-0229 20090805/3e754eb12df09c8d6c560725a1becc9262808876.Texel 0.623203
20090806/4a1c53d76c819fbf643c2e795df74c5388a22845.NothingFound C005-1457 20090805/a42435e252838b864f771f0fae6a456f2e991234.Agent 0.667722
20090806/4a5bfd55a2415c9ba0613e5c0c6c356767c41067.Virut C005-0229 20090805/3e754eb12df09c8d6c560725a1becc9262808876.Texel 0.59653
20090806/4a67afa72240e631339cbf841b187927ccc89bce.NothingFound C004-1247 20090802/e1bc6a3ee49cbdc556d5ffbb3d221c112c878d81.NothingFound 0.659209
20090806/4a7bdb425438867d95f4f85214de14b50a8cf583.NothingFound C003-0254 20090802/299c31e2944f354010df7d6fa41e2bf6f81c7e48.PcClient 0.432343
20090806/4a7f433632e1253bbbb6ad38eb6c492263f26f3b.Virut C005-0229 20090802/60f1479b8bf0e81bc74645c9c49851cecbd8ab23.Virut 0.591084
20090806/4a9443dc98b831d939f8206d6537d74d78c109c2.Virut C005-0229 20090805/9777a0a01db81c71ab99f6a8e8bb3eac9e38d720.Virut 0.658755
20090806/4a960f7855d0bfd245b985773f243265b15148e9.VB C003-0728 20090803/cd36aef0a6d80abb79f53b757e947771782417c3.AutoRun 0.508483
20090806/4aad3b1442c7a1910b959240653cf32b4c898e90.Krap C002-0416 20090802/1bb7bb855b432a7f488bf0f5fb47f8d740cf951d.Runner 0.586453
20090806/4ab089018c58cba6a29e38ec192e8608646c8add.NothingFound C002-1011 20090802/96f24676e094fb1d6f3394b9e6a71a0cf4805499.Refroso 0.356435
