# MALHEUR (0.4.6) - Automatic Analysis of Malware Behavior
# Copyright (c) 2009 Konrad Rieck (rieck@cs.tu-berlin.de)
# Berlin Institute of Technology (TU Berlin).
# ---
# Incremental analysis for 20090805_mist.tar.gz
# ---
# <report> <cluster> <prototype> <distance>
20090805/43c747b0d671c23bd830f6c04f252a48e0347083.Patched C003-1190 20090803/026340e18aafbfccd4a4678c5374544b090ca0eb.Texel 0.4
20090805/43ca01f2a00e5b282f20f47cf25c31d10281ed04.NothingFound C003-1345 20090803/2bd18b69e894c1977eaedbeee52dae869432d478.Texel 0.000271531
20090805/43cf819187d30efb576627cc5a98826afe34398f.NothingFound C002-1134 20090802/ecb8386a6ea9448d17f2c968a26181077cbc2455.NothingFound 0.600181
20090805/43dc7107799f6cd77d1f181aa0f1ba5944f08c47.Tibia C004-1101 20090803/8db45c3fb2ff9f4d96778a1cca564fc7294cda6f.NothingFound 0.581681
20090805/43dc8b800954d24809b793903701861e91b8a3f0.NothingFound C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.269361
20090805/43e69a9a6a590d74f8d680363d8827aa90d90f42.Texel C004-0916 20090803/f31b02b12d2b1c9be8344e5b3ddcd4a03ef4344f.Texel 0.37848
20090805/43ebf22ec790968e8836ae4cd7cc4aaeb5f92c76.Texel C002-1133 20090802/0e5ae430cbb4d6f40d60119d1025875269a5b263.Agent 0.591735
20090805/43efdf5ecd6096d51c04853b0028d376c77918c4.AutoIt C002-0186 20090802/9a8b2367fc7de8d9377c410e76f0a51f1a3c98b5.AutoIt 0.0992868
20090805/43fa0ed083886aa619a607836563e775c73be260.Agent C004-0606 20090802/caefd981c56407e637b46dff15a11ec2e0aaab5f.Bifrose 0.515904
20090805/440f1115a6d21acf4bbd696fc0bcd5ae290aaf94.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.0946098
20090805/440fbe6f16436d061d896e5399919317c6328119.Patched C003-1423 20090803/926c9077960aea66a60a858195531f91e005f8d4.Texel 0.519267
20090805/441b0308637a5ec71f7ae9ca577212bf30c73b73.Texel C003-1389 20090803/17df38a4630c9f64ed5448556bcc10a0631d8fb3.Patched 0.567192
20090805/44222c850450bc674739f284c2d9e278f326f124.Patched C004-1189 20090804/897b9391f1f176a999f0b35314eecc36113afd20.Patched 0.288911
20090805/442bf0d1a7f75ea594601925bc16ed0155cf3bb1.Lipler C003-1151 20090803/96d5c4a942d1f99b1dfc5f93afe67cf802c539a2.Lipler 0.397193
20090805/44336eb10ab36f0e880afd0641b712fba9f5ed2d.AutoIt C002-0186 20090802/9a8b2367fc7de8d9377c410e76f0a51f1a3c98b5.AutoIt 0.0857177
20090805/44470063d555cf8b52df94b19b19cf934d299315.Texel C003-1389 20090803/17df38a4630c9f64ed5448556bcc10a0631d8fb3.Patched 0.567192
20090805/44519f44dc5de896aedeb2ef6b4891b6c3f20434.Allaple C002-0050 20090802/9ea659466ca7b06cc2904ce1098aa8e1052e0c6a.Allaple 0.528625
20090805/4456c24d0223651eb6aeefff1abdbf7595b1cfa8.Texel C003-1192 20090803/20500a401372f597f2d51081cb0a1f5b7833c68c.Texel 0.5
20090805/4463772490bb321cfeaf600b83631b8a2c5360ba.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.0888541
20090805/446ff63797b51dfa7c953ce13cf0e7ef78ee2701.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.0917906
20090805/44894f3487677af6055f3a22b6940f6dfa182fe0.Texel C003-0363 20090803/a7112862689bd0df9dca413c4ed9c32b1f202a8e.Texel 0.210256
20090805/448d631c17e4cac8411e50194b38ef2fedcb8be7.Texel C003-1340 20090803/c0346d7d6672a6d0479d792bb423a33bac7fdd68.Texel 0.344487
20090805/448fd5fe195cb9500d8a25b1111b2941bc8b1f4a.Texel C003-1395 20090803/ddc453ff1521d0fa7a647487d09bc5dd03c07f29.Texel 0.417235
20090805/449898c042fa52fe234e50bbe59fde37abb9c017.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.119301
20090805/44b28bd7f26a6184d902123b66ae8b0fbde1a4d5.Texel C003-1044 20090803/0d6f572a87463ca99e17746f2c7c3d8d26355b06.Texel 0.356701
20090805/44b9becc1c8e53653aaf47a40eb345b2a340bb44.Bifrose C004-0606 20090804/516ec65c1d15dfb7d0a14ace86f88e8d67650e93.Midgare 0.549718
20090805/44c27fb7fa4277d673cf67459933a2150559aacb.Texel C003-0001 20090803/00030d8c27de2dc86a9b2a95f0a3b0a3220d2bc3.Texel 0.533867
20090805/44c86c3b38b703eafe4624dd14d80375a82bdf64.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.0858158
20090805/44d10b9d1484680cfa4a0651bee037473eb3e807.Agent C002-1163 20090802/90e66fd1351bbfec4f4fbd73d0c35bf772598d17.Chifrax 0.638556
20090805/44e21506bba7611b82bcb25c91e715d224b71029.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.0794303
20090805/44e4c7d77c8bb3948342d0c414a8425e8659056f.NothingFound C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.10257
20090805/44fb274f318c557d3daab744c436a442b1c87004.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.0973063
20090805/4509b765e4331202bc8e910fa33c925115f81edb.Texel C003-1192 20090803/18e80eec747dc902219a131927ef9866c5f94d6b.Texel 0.000260307
20090805/453b908f15a71d7be55c83360b32986fc2ddc15b.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.121391
20090805/4557fe87296d69f95bc94cfcbf06ec787a5227fe.NothingFound C003-0841 20090803/05c25303fac15bd31d196abdf22d936714f41fa2.Texel 0.629629
20090805/457a13ef40d110d65912cb6bfb2e132964249498.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.100038
20090805/4580f1082dcdb2d239f341e687525684f739fbe2.NothingFound C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.121299
20090805/4583bd3c71a9d8eac13daa13c183125386230728.Black C002-1258 20090802/891bdcd52d5545b6aac788826c12201058ad69a7.Agent 0.605002
20090805/459393f58d2a799a4f2071deb711b55ce2bae53a.Texel C003-1504 20090803/145582c56c91ce78d7712a70d3211eaf519de395.Texel 0.453684
20090805/459e870d87b37750cdddc90eff23a5c745473489.Texel C003-1111 20090803/9dd8d0a403010e807d0d6fd1f2f0461b55670985.Texel 0.372869
20090805/45a30db14da7142b47b979121b67f0419ff6e6ff.Texel C004-0291 20090804/13981f04c20fecbf7ab8f81d4fb0ef9d5f355a89.Texel 0.20472
20090805/45af1dbafde31b1f2ba84960a018486745685f53.Swizzor C002-0081 20090802/37dd1b223d3751ac2de1df4e424535616501200b.Swizzor 0.377705
20090805/45b8f280ed8d563c82112e9dde25c8a418ccecf5.AutoIt C002-0186 20090802/9a8b2367fc7de8d9377c410e76f0a51f1a3c98b5.AutoIt 0.0917238
20090805/45b9ec4606c1f103e69e6e5703a268061ea86a2a.Texel C003-1111 20090803/9dd8d0a403010e807d0d6fd1f2f0461b55670985.Texel 0.426401
20090805/45c42736d7b55d4cfe07df1d6b101ab359156ac8.Texel C003-0953 20090803/0cdd1ac8da33c7eb6d42b8b278dd7c495ae0e46f.Texel 0
20090805/45cd8097d225c920fc79cdb20b1028fc7f3a8169.Texel C004-0366 20090804/af8a7dbc22a53285172c927ee9389b5254b496d3.Texel 0.355302
20090805/45ddfffefe8dfb3bcfb73e8e0c8bb97768b1627b.FraudPack C003-0870 20090802/aeee30f8779a0025bdf0875ec92782777ae818f0.FraudLoad 0.361039
20090805/45de75c67058d3c0ec7b7851e5204268d2bda353.Texel C003-1356 20090803/31ab179e06c372af75d1598198ed3a0afef2534a.Patched 0.432558
20090805/45e16e6f6b90536de93e8f6322b8818b4cde2503.LowZones C002-1163 20090802/b7f5a1e972ac8165a6f8c44b00586318fe306640.Delf 0.634096
20090805/45fca1c5b60797118a00d7af5c1f1cc8c1ebbf11.Agent C002-1163 20090802/99585d4967f8bebd503f2d50b228bb333ae3a016.Agent 0.511945
20090805/461f3ea0891388a02749ad29f8a24a9ff2cd984a.Texel C003-1183 20090803/0289fc2c49bffee51e43973d620854e7f73be395.Mixor 0.435847
20090805/4622c68999cae5a49570970e1b2ee1cc58d1e085.Texel C003-1345 20090803/2bd18b69e894c1977eaedbeee52dae869432d478.Texel 0.519267
20090805/46365b71dd2faf3fc2527df05fdbd6c1a350fa98.Texel C004-1343 20090804/a63e9b0378a2c5afcf6404d6fdfa65f16b2a2c61.Texel 0.152379
20090805/463b2ca878a0b51a097806fd1ccd23129b490ea1.Texel C004-1272 20090804/350b37ffc7f43357c1c1e4709adac0886fb94b58.Texel 0.385128
20090805/4643d6feb07df82c3c35f31fe84e9315d1f8f109.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.0973273
20090805/4645e1b11d8f1d94f046afa20bf61c5f3d5d0ca0.Inject C003-0254 20090802/299c31e2944f354010df7d6fa41e2bf6f81c7e48.PcClient 0.619833
20090805/465563f5162bf43d0bc00262624d91b0da28dde3.Swizzor C002-0803 20090802/bcd38bd8379c3ec67251405d1ef92b28553af644.Swizzor 0.56065
20090805/4662bac93c6a3027c4ee4b64b8e74264775f120f.Texel C003-0001 20090803/00030d8c27de2dc86a9b2a95f0a3b0a3220d2bc3.Texel 0.533867
20090805/4676b868111b2c8500b662d4df343a2987dbc7e3.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.0888541
20090805/467e0411095d3a795094a9a78331b1de24827c4f.Small C003-1107 20090802/b55fc37bb3bb5a2d334fdfa7242a3894fc51e71f.Virut 0.293627
20090805/468581f112c36fa74bf5d52c2818cdbf55e4c054.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.0946098
20090805/4690789ffdd262e113d72d5b4cbd07075d1b2b53.NothingFound C002-0972 20090802/620f30e2fa8c572f512c1dc09563a594e0449949.NothingFound 0.556499
20090805/4693ba5b25d584356270b9726602f1e00a97e853.Texel C003-1239 20090803/61f4436465490360306872abc56cce5d3b1c335c.Texel 0.567192
20090805/46a33af5bf10652914c5b0aec27054cf77381098.NothingFound C002-1163 20090802/d307eaefa28933cfec5b8ec687b95cc803a130b3.Turkojan 0.331343
20090805/46a45cde0c2da50ca05b0f50b003fb5fb6196e2b.Texel C003-1192 20090803/3c1ed6e616e8dde27bf16241fd52bb13580ec2e3.Texel 0.413137
20090805/46a69ca2ce33fc42c1d2c1432773f384c3f34eab.AutoIt C002-0186 20090802/9a8b2367fc7de8d9377c410e76f0a51f1a3c98b5.AutoIt 0.107501
20090805/46a8dbd8b72b4706fd2c69b96e92b40aed9408a5.NothingFound C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.271377
20090805/46b5fcff9c0aa58a547d20d60f0c04557fd2c6f2.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.0973457
20090805/46b7daef49fef40a2a3e2234f3786131f6c5a4ce.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.0827024
20090805/46bfebeceddf897d8020cb0bb86c69c8e0fc2fd2.NothingFound C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.272449
20090805/46d59683dbf901b8dcb992a4416498cdf7888c97.Texel C003-1389 20090803/17df38a4630c9f64ed5448556bcc10a0631d8fb3.Patched 0.353553
20090805/46f0a7206a08dc5cc05d66d88ace618d9ed0ffe7.Texel C003-1403 20090803/87e3d2b9fc1678705733c90b74c5d0492b4fda53.Texel 0.50637
20090805/46fdaf28ca5c4e996af7ef0436a8e30734b88705.Texel C003-1504 20090803/1464172ffd8350cd52ea6703afcbc7897c66ee0b.Texel 0.353553
20090805/4700728e8674d423d65dc257a3bfbd13ab786513.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.0827024
20090805/4707243cf2d797a04c981a2c17282def6b3460e5.AutoIt C002-0186 20090802/9a8b2367fc7de8d9377c410e76f0a51f1a3c98b5.AutoIt 0.0868385
20090805/471825224075c88f81f34e196d75bd6b988e2732.Lipler C002-0233 20090802/4cf23978218f1a0417eb0579ca59cf9fe52d6729.Lipler 0.556295
20090805/471de08704cfc90d8bb669bea006b41b970edf63.Texel C003-1504 20090803/1464172ffd8350cd52ea6703afcbc7897c66ee0b.Texel 0.438871
20090805/4733e26903e294376aa3316455a0d69e08ca3038.Texel C003-1315 20090803/033dd051efe6de48029d44d9a5a68679543a403e.Texel 0.567192
20090805/473a394904e4ccde49d1c6412a0de703496aac34.Black C002-1163 20090802/90e66fd1351bbfec4f4fbd73d0c35bf772598d17.Chifrax 0.495534
20090805/473e9fcda6563d35126dae42fd285ced6a39cf9c.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.100038
20090805/475124fa11c9fcc2a340cd6ecad390315f43d5fa.Lipler C002-0233 20090802/4cf23978218f1a0417eb0579ca59cf9fe52d6729.Lipler 0.56109
20090805/47565a236fb5cbbcffa718b56962922775fe8586.Magania C002-1200 20090802/976c0bdd830f81c6b2677c07673be1457e678ff1.Magania 0.431754
20090805/479bc9a1e19067413a6a7f51eed9de2f05b1c959.Texel C003-1504 20090803/1464172ffd8350cd52ea6703afcbc7897c66ee0b.Texel 0.567192
20090805/47a89ac1cab75c156f6acfb51cb30aefef8fb051.NothingFound C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.273448
20090805/47aace1344740e2b01209a7fd1fa460de00aac81.Patched C003-1442 20090803/0a615f53283bc469750ebf5ee1c6dd37f89a0e62.Texel 0.471405
20090805/47b3c497f5f68e43aea740c9c1c8d813050c2f7c.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.0888541
20090805/47b6e7fe7ab4fdffa91ac438c929952bab366944.Texel C003-1423 20090803/926c9077960aea66a60a858195531f91e005f8d4.Texel 0.552124
20090805/47b8e74de28ba45d6ef89633e6421acd1a65aae2.Texel C003-1609 20090803/077f49d7a85ed4a1f76839ef5672f398b239d151.Texel 0.5
20090805/47b9da78967348d1918d8f2033153eb642b1c96b.Patched C004-1157 20090804/006b53c556156a935619256782af1d8b0aace079.Texel 0.000260307
20090805/47cca8d2bb4b76f0f8be7a72d981949ecacf2e2a.Allaple C002-0050 20090802/9ea659466ca7b06cc2904ce1098aa8e1052e0c6a.Allaple 0.457758
20090805/47dc3ffa60e2f4ac31a4c823b9e9dc987953003c.Parsi C002-1148 20090802/e4d39cd0a3991647679032603e46389985f03546.Poison 0.607755
20090805/47e0b4e6938845d7dae57c6485846f50c286839f.Texel C004-0069 20090804/9abde32e8ea5b4079aab148038aafdfefdf55fe9.Patched 0.570597
20090805/47e82e4ab3a4b8f5acdd899cb1c522e534afde37.Texel C003-1370 20090803/9bb6ece01b619e40ca8fa5cf3fb4dc1176f94e65.Texel 0.512642
20090805/47e993daadfe4aca1e34e9748d5986020ad6b3b7.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.0945936
20090805/48194066983bf7e09458d60ffde02b1ca2207f2d.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.114759
20090805/482714887b932c8a1dcfc0fa5a5a69fbe428f7ed.Texel C003-1315 20090803/033dd051efe6de48029d44d9a5a68679543a403e.Texel 0.629629
20090805/4860ecad15fee05b2be49b417a50c23b2fa34b59.AutoIt C002-0186 20090802/9a8b2367fc7de8d9377c410e76f0a51f1a3c98b5.AutoIt 0.0994928
20090805/48611512929184404634dda6186b7cb8f7bacec8.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.0858158
20090805/4884d900e687c01ec0bd4b08f72cdbde477497e7.Texel C003-0572 20090803/0ed429bf1abe9a5d75905d16f2fce234c72db954.Texel 0.447214
20090805/489169d6f51c7ec3414d2c012da8e39c01b94c1e.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.0917182
20090805/48a50272868cb59d6b83859823ce43e900ea82ed.Texel C004-0728 20090804/1be956e84810f2283e572a5d4d453f349d5b5e80.Patched 0.621238
20090805/48a74b966632e45eb0524d272b03ff56e6d448dd.Texel C003-1291 20090803/248679849a73a6ad23f9750e7942eb5e7ba4a421.Texel 0.452911
20090805/48afde8ef37f30fe5a0c53a6778c69955ca8780f.WOW C004-1603 20090804/e90269582101310e286ecb47ee88d0c6421c81de.NothingFound 0.583961
20090805/48b35fb65693abc472042712b79162bbf81008d1.NothingFound C002-1148 20090802/b63b8d305fb34472e471e5ca02eddedb4cb256f0.NothingFound 0.607226
20090805/48be2ce441d52194ce46366068928a87723006a4.Texel C003-1249 20090803/ced0dddf621d1cbb6be42d6bdc31c8cdb7f09944.Virut 0.489538
20090805/48cefef6ca3907a872e65284fb4822cf2708cf4b.Texel C003-1074 20090803/14287edbaac714c545edd8022ac2ed11bc2ba716.Texel 0.436436
20090805/48dcf6e1145834744d6ef5c80bfa833605bcdb4a.Texel C003-1356 20090803/b8a18fb9f8b4412a1dd0742e61d0e820e7ac1b51.Texel 0.571853
20090805/48e0060f5a7b0201ad85ab3a395d8b719418096a.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.0888541
20090805/48e0678e602dde46c527838072b5fee44e20fbc4.Texel C003-1302 20090803/2b6511025ffda854883833824e3639f6bb137942.Texel 0.268866
20090805/48e3b6d1dc49c3d3fcf4e19ff994ab5093466828.Texel C003-1356 20090803/68dd365b8e6985883b586710f6a0fe60e4644b5e.Texel 0.430164
20090805/48e8b238e4904a05f13605aa28c027a47466577e.Texel C003-1504 20090803/1464172ffd8350cd52ea6703afcbc7897c66ee0b.Texel 0.438871
20090805/48ecc14e88a4715b0cf1f004887cbdc6a050234b.Texel C003-1370 20090803/7cbc99fa92c464eac9c760984a4709b122848861.Virut 0.586381
20090805/48eebc3f5ee1a9673427079a6e1592c7af123fe3.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.121332
20090805/48f34d8db0c63c483e50bfef68560870915f38d0.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.0945748
20090805/490b72acaa6272e0ea50388681b2479ba581e7b5.Texel C004-0319 20090804/ec33624b09d6e6401f940226b5b8c0bcbcf8ca8b.Texel 0.303055
20090805/492fcd08cdf274ebaab1c5d82a7366cab928f90c.Hupigon C003-1246 20090803/29003d70885d042a9ff1713e99ac486e1af9d9d5.Texel 0.606268
20090805/4938e191ef3deb624c6b37fc75237fb2817020a1.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.0794303
20090805/493eb2de7aa3b7b72559ea95d789d178437de45b.Texel C004-1247 20090804/b95af57f85295511d4069dfad116792353841ca2.Texel 0.38925
20090805/497b24e61d12a7a5c2656657d4edd2e286004685.Poison C003-0971 20090802/a3b09caec6edfeb2f3ef321b62a5100a6c2f23f9.Agent 0.620598
20090805/4985529de5418b75f53b2c049720e1980317dc54.FraudPack C003-0099 20090802/e59f914cadb19d4b3c5bfc3331b9355aa8fa6140.FraudLoad 0.539381
20090805/498dd580e2aa9d42f1307eadfb5436b6c740296d.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.105137
20090805/49a653ece6a366c6c42099ab8e975f293085e672.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.0827024
20090805/49a8a8259f9dab7190756bf7286fff52fc7df8b2.NothingFound C002-1148 20090802/de7232ec873e9a08792fac68ccd19869f6a0e2b1.NothingFound 0.517867
20090805/49ad31cf174f52a048f5a6f6392760fda7cc44eb.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.0917769
20090805/49b40da889c008b307bda49669d9b27491bd43b1.NothingFound C002-1134 20090802/ecb8386a6ea9448d17f2c968a26181077cbc2455.NothingFound 0.628539
20090805/49b76d30e5aab526c4d1fdd84f0aa0abd77b5ad9.Poison C004-0188 20090804/e2f8c813a6a45d6485b8717dc3d26204a127b763.Poison 0.600892
20090805/49c3a49ea46e42e70054d414285bedcd8a83dc35.NothingFound C002-0081 20090802/9cdd863f6e88b02bdbd8a0b106810227a4d7c1ea.Swizzor 0.382436
20090805/49d5337bfc6167cef62386f377ce5d2d44fd49ec.Patched C003-1045 20090803/0337a5b059fcd8d21afdcecd235750544962fbe5.Patched 0.409387
20090805/49d7bc92c55d56d755149fae744fe6feaaf828c4.NothingFound C002-1148 20090802/ca7aa45f553ba4559194b6ef2c43a976d3bf1778.Hupigon 0.613302
20090805/49da17d3dbed3d8d042e7fe9940d70a2bce2b3bf.Texel C003-1504 20090803/1464172ffd8350cd52ea6703afcbc7897c66ee0b.Texel 0
20090805/49dcfac51263f0df6f38c7b452d6b4234d00e4e3.Allaple C002-0050 20090802/9ea659466ca7b06cc2904ce1098aa8e1052e0c6a.Allaple 0.511176
20090805/49e0b180d9a489876b4ea37d65bc97e70bf2ee52.Texel C003-1426 20090803/4639d4385b752e3a3db0d17833bf432e7388f062.Texel 0.537168
20090805/49e0c31de8b0f9ff3726db97fcb9862205123f88.Patched C004-0970 20090803/f8c0a9a212ac9328282d282fe47a14ecf70e2b3b.Texel 0.204926
20090805/49ebe5d40f12e5b642c06b39f997783940c46425.Patched C003-1426 20090803/4639d4385b752e3a3db0d17833bf432e7388f062.Texel 0.385379
20090805/49edb6d4250128f7a1b1928ed772d91db2aa706e.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.0945936
20090805/49fe473c8815fc473fd77f3d7d68694e35f1a416.AutoIt C002-0186 20090802/9a8b2367fc7de8d9377c410e76f0a51f1a3c98b5.AutoIt 0.108242
20090805/4a11681727ca21305168930330b9186abe12e9d0.Texel C003-0953 20090803/2cfe90141ddfd12d52df568ff6f213f9b70d94cf.Texel 0.426401
20090805/4a1c16e028d9510801f87080422d8e1545fa8c39.Patched C004-0233 20090803/78da9f8254a61a3da7444baf1d20ffa675f12425.Texel 0.492955
20090805/4a23a000610466eec3613961db467c41835f2184.Texel C003-1183 20090803/1f38010962e4b9fbce3735a065569f413f931e6d.Texel 0.601105
20090805/4a2a48b28a9c081ea616bdd9fff9a27a3efe5653.Texel C003-1437 20090803/031642621b3598ed18fd23a756289649da75e171.Texel 0.218688
20090805/4a2db9ef6c7a9a580cbb7307fd301c3bba21203a.Patched C003-1291 20090803/13e589e38478e5701ee940bcdb113e99f7672297.Texel 0
20090805/4a3204ed374a6b2b44290aeb89c1fb898da57276.Texel C003-1423 20090803/050dcdfa16e4ce3881df79bf3b3cd6d02cb5bb75.Texel 0.39841
20090805/4a32ad556f7650f011d9b4bbcb208f0e5da31a94.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.0827024
20090805/4a4447f5bdc27cee0c5086fb132a98c95222a163.Texel C003-1192 20090803/20500a401372f597f2d51081cb0a1f5b7833c68c.Texel 0.438871
20090805/4a4a9a1253974c13b1d39f048700429460199bbf.NothingFound C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.275297
20090805/4a6883d0a7bf85799f1b61b0459338275668ca17.Texel C004-1247 20090804/b95af57f85295511d4069dfad116792353841ca2.Texel 0.361406
20090805/4a9472d635de1962301a93fda99dbdd8aeb1892b.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.0946098
20090805/4a97ca8a425bb22cab569cdb28ad50d9835d8a60.Poison C002-1148 20090802/b63b8d305fb34472e471e5ca02eddedb4cb256f0.NothingFound 0.626605
20090805/4aa6b32a34d2af39854584044091ecb308fc5eb8.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.0888541
20090805/4aaafe0de69bfb941bd800545dcc830b2f79a607.Texel C003-0698 20090802/95c778ad03b6148b3cf7213405c22505a7f76218.FraudLoad 0.538768
20090805/4ab2097cd6e02c475143b07cc0c008b6d31d658f.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.102658
20090805/4ab328dd217c35e9e44e70bf2373583f66857bac.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.125622
20090805/4ac026995ac53daf8ebae6a82264e9d8ae279897.Texel C003-1504 20090803/2d3bf830c57ad3792277d90d99b2210bf2c5bade.Texel 0.5
20090805/4ac17825ede9ee495804f254810ca44877883f37.Texel C003-1309 20090803/2bd6d92117d06819febc552d93b83bb9d4a314f3.Texel 0.341206
20090805/4ac354de885413b636451a8774cc1223b244386d.NothingFound C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.273237
20090805/4ad853a220ac439b8629016e20c11095d0d23dd7.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.0973457
20090805/4ae0d658785390ccedec79dd683508eb4b6a57a5.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.0917906
20090805/4aee5e7edc6e52ea9d09ad2bab89c78b783a9fe4.Texel C003-1045 20090803/0ac8b55e0f8e198f0b9f7a0a86ce5f142da4382c.Texel 0.502853
20090805/4af38afdb341210a53007048d04349f118497131.BHO C004-0569 20090804/55424d54996d9897373497da2e0fff1f55569ada.BHO 0.185696
20090805/4afac8b859fa82e5f877569c471f0d7e0dc08c90.Type_Win32 C003-0637 20090803/27e4cf09174b6ae42aea63f43802253f7c878007.Texel 0.382546
20090805/4b034435a9f8060466b947ee84cfc8230f01246b.AutoIt C002-0186 20090802/9a8b2367fc7de8d9377c410e76f0a51f1a3c98b5.AutoIt 0.109875
20090805/4b0353f9ae058cb9efb623de63202ff9b328aa14.NothingFound C002-0050 20090802/9ea659466ca7b06cc2904ce1098aa8e1052e0c6a.Allaple 0.504013
20090805/4b089389d41f09c01bb14b560501531b2c599cb8.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.137646
20090805/4b0b15d549d4cbfb8a9cdcda625d4a1d9e5b8318.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.0917604
20090805/4b127f3a66aeb8fb66363805aa60b3588554bee7.Basun C002-1163 20090802/cce1d2b84198fb02a4193507d1a4006e71653f95.Basun 0.100004
20090805/4b299030069777d010b394ffca1101ce168183c4.Refroso C004-1603 20090804/328e1102871e628dfdcab3c480f24bcc610c9d52.NothingFound 0.654639
20090805/4b2e8824e05d48cacdc92f4d598ad9b27153c075.Texel C003-1389 20090803/22141faaa045b7e66d4b89967e029c62b39edd6a.Texel 0.438871
20090805/4b375498306017cfc0f84c7319020d7de75ccfc3.Texel C003-0001 20090803/00030d8c27de2dc86a9b2a95f0a3b0a3220d2bc3.Texel 0.413137
20090805/4b3c0d1a3a05222c46f84c6995ed29bb841ef547.Texel C003-1370 20090803/03afa4e3dc3753842cf501ecae3c7b08e5ac53dc.Texel 0
20090805/4b4ca385db16be426d7d2d0a91061f2261f6db78.Texel C003-0001 20090803/00030d8c27de2dc86a9b2a95f0a3b0a3220d2bc3.Texel 0.533867
20090805/4b5ae572af9a03cdde16ed589ccc47105f94d468.Texel C003-0993 20090803/03cdaf87ab3448f92182980cfb1108ac48ec6d57.Texel 0.4
