# MALHEUR (0.4.6) - Automatic Analysis of Malware Behavior
# Copyright (c) 2009 Konrad Rieck (rieck@cs.tu-berlin.de)
# Berlin Institute of Technology (TU Berlin).
# ---
# Incremental analysis for 20090807_mist.tar.gz
# ---
# <report> <cluster> <prototype> <distance>
20090807/a5b986cbf7e450233794b158ef11d9f4307ee110.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.445272
20090807/a5c504f9b97c3bcb6223e0058fc56b6d877f03de.Refroso C002-1148 20090802/b63b8d305fb34472e471e5ca02eddedb4cb256f0.NothingFound 0.586171
20090807/a5cafe963f337d6dfcbb82430a43058b29c66581.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.445315
20090807/a5cb2c1b2b1682125afffd8a1589324dac0cea97.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.446985
20090807/a5cc9062c6e1b26ab9c1da46f351f76322739cd9.AutoIt C002-0186 20090802/9a8b2367fc7de8d9377c410e76f0a51f1a3c98b5.AutoIt 0.107497
20090807/a5ea6a69ffcd2e68514943fe40cf461dab37d2bc.Zbot C003-0098 20090803/36a73ff679e44dc9a5dca248b8b3af758657d516.Zbot 0.551739
20090807/a5ebd0a9c4c7df958d6a4d0387062b8a57b43f01.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.444968
20090807/a5f0791a1da099ad6ed984bc78d3386aecd3559d.Virut C006-1482 20090806/ea33dc178aa59b38b16dc3a54399c4d126b925b4.Tdss 0.541665
20090807/a660f32134858605a3457527a67b779653cbafd5.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.441054
20090807/a6793b63130f7f58221c9c7ee4a155fd2422839a.NothingFound C003-0870 20090802/aeee30f8779a0025bdf0875ec92782777ae818f0.FraudLoad 0.661644
20090807/a67e1980138aa4b033980f5dfa11ad668d9b56b9.Bifrose C005-1448 20090802/3d3eb486f79b40adcb759c85daa7111f5fa20e89.Agent 0.356348
20090807/a6964942acc5a600e4c8e78fd16015bd8d2378a1.Basun C002-0001 20090802/0010f78d3ffee61101068a0722e09a98959a5f2c.Basun 0.385525
20090807/a69aa63e92141967d405c0d325bbe00010490e0b.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.443897
20090807/a6a6ed94557713728083a8bed766012f9bfc267c.AutoIt C002-0186 20090802/9a8b2367fc7de8d9377c410e76f0a51f1a3c98b5.AutoIt 0.101247
20090807/a6a97d6238a72f7b3c21a1d2b7211978ec95fd31.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.446447
20090807/a6b54b1c7ba74b14e9c61793703a6e3bd45c0e73.NothingFound C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.447756
20090807/a6ce30b655ff4d8bc0899066dd0e14ed864d92c0.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.476293
20090807/a6cfa60a6ab044b8e353e6976a56ebb94bc22173.Refroso C002-1011 20090802/96f24676e094fb1d6f3394b9e6a71a0cf4805499.Refroso 0.378593
20090807/a6d17a57ad03613fde843b5b3180d70dbb341087.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.459238
20090807/a6e028295243ed105210da2649e13eee4e0c322c.AutoIt C002-0186 20090802/9a8b2367fc7de8d9377c410e76f0a51f1a3c98b5.AutoIt 0.116426
20090807/a709d11d73ef734f1ac11cbee8bef4ec442fd431.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.437799
20090807/a70a5599daaca00e8e6dbf6fdba3b7699e417efe.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.445963
20090807/a70c19a70f120476b2e01167c9426fa52b9725a6.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.441037
20090807/a715d4cfd360f8d0d23c9c13d7857031f5f74a2b.Texel C004-0659 20090804/4221198862c0dde4d0d81bca05ee20db60b246c3.Texel 0.430316
20090807/a72041ff41e4d61dd73818ba08bea20751f302fa.Virut C005-0229 20090805/c2cb466db8767740c871a5d46362faa5a71bc5fc.Virut 0.563926
20090807/a724967f7f29c977af65af035d90eed06568b10f.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.445518
20090807/a73eab0afe2e5aa03fa92a8cfae40fc81c920c69.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.446681
20090807/a74231e9d08b88999dd11788c94e8b8517fcd3be.NothingFound C002-0982 20090802/39a5ccd0661841a14d34670085f91d56d44681f8.NothingFound 0.550812
20090807/a7466406e53adb2ae93d7705e4b060e576fe616c.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.447569
20090807/a7579cff86173e596aa7c43b71f456cbf9cd4dbe.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.443197
20090807/a75a1aac4bf2b68e12c18c0b2a182d18ae38fb33.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.458309
20090807/a766384917318b4fc7a484ebb57125bc92a045ee.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.441568
20090807/a773ec0e63e32dfc4c54fad44169a65c142f8255.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.440343
20090807/a77e51be4e60e6987e3bd5fe7db2b39c13b664be.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.444438
20090807/a77fc160b9953312ceab6c2d542251157c257da1.Poison C005-1733 20090805/d083fd53e6abd408067665f55e500c98f5826a00.Virut 0.511958
20090807/a7b0fe9b0c5a4af4bc8e4e8c65bb92c4f341fd3a.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.445144
20090807/a7b2bf03a277249c0544b89ded9c1bf543a29f1d.NothingFound C003-1511 20090802/7a5daf67c6189ed88cdd26c2deb9ce2cc96b6c85.NothingFound 0.665865
20090807/a7b6aae7867fc6de3a4b50034e86fe9030abc68f.AutoIt C002-0186 20090802/9a8b2367fc7de8d9377c410e76f0a51f1a3c98b5.AutoIt 0.113564
20090807/a7b94151aed7a3fd1955534ab78afc56801a1cc5.Lipler C002-0233 20090802/4cf23978218f1a0417eb0579ca59cf9fe52d6729.Lipler 0.525529
20090807/a7c1207114c891a20bf54c3f52500b06dd674900.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.430813
20090807/a7d04338a468a9cc49eda3968b696dd0356f8543.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.460241
20090807/a808bce54fe704f5ae254c2cd29601bd02d649c8.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.446668
20090807/a810672cbce1c85198fca40f449e27de6c10eeeb.AutoIt C002-0186 20090802/9a8b2367fc7de8d9377c410e76f0a51f1a3c98b5.AutoIt 0.107131
20090807/a81f3c8b72d7643138d56e482911d606eea3e018.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.445299
20090807/a8216661fe7bc378f9025b726a014d6884f44a18.Texel C003-1246 20090803/29003d70885d042a9ff1713e99ac486e1af9d9d5.Texel 0.323517
20090807/a82c98ac36bcfacd3eea3048d79249bdd1a646b1.Ardamax C002-1134 20090802/1b641ce14a645e75fce09ef09ad4f4cbacc1644f.NothingFound 0.621934
20090807/a840d47ce48e638d18c31b60ab7359015726b19c.NothingFound C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.4563
20090807/a847b4b462e59fb4dfc7e7039cd0605387c45cd2.Poison C002-1148 20090802/28b564f00bc434fa5d6d80fc0841a09e4547a5d2.VB 0.632398
20090807/a85e80f3feb9f593f7db606ce95b2218434b256f.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.437039
20090807/a882c1e6468a74a5c0a785b264f319778798bf5a.Stabs C002-1148 20090802/e4d39cd0a3991647679032603e46389985f03546.Poison 0.524436
20090807/a88db72d7b554f1650690e3e63a90969916e5ebe.FraudPack C003-0870 20090802/aeee30f8779a0025bdf0875ec92782777ae818f0.FraudLoad 0.485793
20090807/a89df010683192e3cc5608fa40dc261d1b189a57.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.445532
20090807/a8ab3835ea177cd18941e868e34a5d13512e56ec.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.445643
20090807/a8bc43f6690f3f7f4e94f70f3c93ff691afdaddc.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.443197
20090807/a8be7560977a111e8a5842ca03dfc1e08964ce66.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.441828
20090807/a8bef85a0ca7e6cb603af1d23c7b1807d8fb7ed3.Bacteraloh C004-1651 20090803/3d02feee67eea166ea7007d7060f870722375849.Mixor 0.640944
20090807/a8c4fde4c32d1845a9f6109249bfd97fe6ad2bb2.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.516029
20090807/a8d9a993a4aac73a5a608990aa2508f144e1fbc0.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.457978
20090807/a8e83d7b29f0ca914fadbf5275369116d439a27d.VB C004-1550 20090803/b68d3bec6e1c33bc733843db4465387a8a613448.VB 0.59711
20090807/a8ed7ac6db8671cbd49cb4203ae54b1f1c2fe768.Agent2 C002-1134 20090802/cac0349ed6d681dd522aa9cded0d82f6b5f30f84.Virut 0.603258
20090807/a8f4fb4df4bcedd6eac92f4b6b316c038376ca97.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.442957
20090807/a8f7837c30564d9efa29c3d9ab4ce18174ac518d.NothingFound C004-1545 20090804/d76a6a3e3fd6add107ea5f25f83c2865c578441d.NothingFound 0.575087
20090807/a8fa3807f716cc5ec5023479b5f52810a1dc60ce.Poison C002-1134 20090802/b6c5074de9b7fb18df6ccb87fb2f74fe8f44c451.NothingFound 0.620174
20090807/a9067e3bc09c3f972681f9b3d83c44704b843526.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.445795
20090807/a925bac3b466077432316eeee0b76d9783ba7be1.Bacteraloh C002-1184 20090802/bd102685d642fccefeb6410affac434ff11e39d0.Virut 0.596666
20090807/a92ab9c57ed13b35838df248d8f2f6e1a220bc98.Texel C004-1343 20090804/a63e9b0378a2c5afcf6404d6fdfa65f16b2a2c61.Texel 0.476567
20090807/a931fa4ff86c9b45aeca041f23c4336bfab73d32.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.458427
20090807/a952c50b93681e9b111daa2f88507b27850f96d5.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.443607
20090807/a95c1d06ab5e8715d495dde303bfd77625e89dd5.AutoIt C002-0186 20090802/9a8b2367fc7de8d9377c410e76f0a51f1a3c98b5.AutoIt 0.115398
20090807/a96546bae0d9a4998bdbb42468009ff43f16a691.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.447177
20090807/a983291d7d652927dad9a3e147a3b930e1074d5a.FraudPack C003-0870 20090802/3ef666e16f913e52526b909877140cb703e05d27.FraudPack 0.425809
20090807/a986ef7dd5b1d39563ad2f669823d048d8cae9a1.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.445572
20090807/a9a19647c1d29b9924bb94a0e0edcf9be4278bdd.FraudPack C003-0870 20090802/aeee30f8779a0025bdf0875ec92782777ae818f0.FraudLoad 0.48817
20090807/a9a1a6e7ad8dd3bfe959bbb6e15f6560516ac1a9.NothingFound C004-1273 20090804/094740e8496cefc3c986d91c2fd37c8a86f8d835.Patched 0.292233
20090807/a9bd7112e638bf60eb85688130682aedf7584fe8.Poison C002-1148 20090802/b63b8d305fb34472e471e5ca02eddedb4cb256f0.NothingFound 0.469305
20090807/a9ca4ec9a348dae64f70d906b13aa27008976ac6.NothingFound C002-0972 20090802/620f30e2fa8c572f512c1dc09563a594e0449949.NothingFound 0.636814
20090807/a9e1f47ef6d4d88a777b95ee87f35b198461858b.Prorat C002-1163 20090802/b286235312aad5fb32bad1d3f517ac348bcf9165.NothingFound 0.578262
20090807/a9e2639156e9c92f66f5d762b22f02ee46f51c1c.NothingFound C002-0982 20090802/39a5ccd0661841a14d34670085f91d56d44681f8.NothingFound 0.506743
20090807/a9f0d3e43fe2f7accf826037a40a4d1255dacdaa.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.468187
20090807/a9f14f96876fbbce39fbfd7e689b9751bd6d9336.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.427904
20090807/aa0006b7452eb27ff084ca8af64331d5186f619d.FlyStudio C002-1134 20090802/74659c4254eeeae0714a7ce0b8f23ca68176fc0d.NothingFound 0.547219
20090807/aa1e5aba06971c07e92f7f7f865631e9840ff015.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.444374
20090807/aa234bc49ed1eb5ff05853ad02b71f2fdbec64b3.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.44162
20090807/aa3286df4d0c71aa6955ead0b1df207ea3658501.Agent2 C003-0971 20090802/009c5afccb482a69d5a47f4f8a06f9c007181702.Buzus 0.636422
20090807/aa3bb967999e35291eb5a09b36b4ee5cb964a824.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.511344
20090807/aa477badd9ed1b59cf6435d42b4398029c0c04de.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.446239
20090807/aa58c01ba6274332beab862070548582be136bc3.NothingFound C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.422849
20090807/aa667ff8628fb657cbc625cac5a0152b46c0db94.Basun C002-0001 20090802/0010f78d3ffee61101068a0722e09a98959a5f2c.Basun 0.627258
20090807/aa6abf0825772f9e7b8733924ee5fb2fae885f75.Carrier C002-1163 20090802/c366913f270e69f5ac4aee2e7dc69d09e885bbcc.LdPinch 0.551176
20090807/aa726366b5be1dfce6bf7c301206490b5e1328e5.Lipler C003-1151 20090802/2c9ce2442a08d3181139f130684953f4b34af211.Lipler 0.389103
20090807/aa7ba8c116c5faea93cf169b7eaed60a7b10d203.Krap C002-0809 20090802/d892e4d1aad59750995e7834d304b35bd2513037.Krap 0.637628
20090807/aa7d94d37e76c7bcffae1a77b1523fb8c4970a42.NothingFound C002-1148 20090802/a6507471ad26057194a8c0a7b584ea450f937538.VB 0.632065
20090807/aa86e97010959dca6f4f8a3d84d72c6196739645.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.446599
20090807/aa8a000c282b727a678ac1715cad8d9a0db33c91.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.457105
20090807/aa8c520bebd133a4d717b8f99d5559d2655eed6f.NothingFound C002-0982 20090802/39a5ccd0661841a14d34670085f91d56d44681f8.NothingFound 0.542396
20090807/aa9a23b206458901cbeeb2b5e137a4a40d2beee9.NothingFound C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.424716
20090807/aa9b795c764c53b2f0f12d2798f5d1f5487de2a8.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.442239
20090807/aaa4554f22a8bc6e75bc2a3ab15d8eba2a0d48da.Texel C004-1189 20090804/897b9391f1f176a999f0b35314eecc36113afd20.Patched 0.455366
20090807/aaa56bf38efb8146646683ca9dce24570beb8932.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.444688
20090807/aab3bb95f0c30b5a898f7631caf86507e637eeb9.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.454195
20090807/aab52ebe1b3dd14312b48f97d068cb148e45751b.Generic C006-0445 20090806/4a50f7a8bfb7d361ecb0b239c101a1d7faac98d0.Virut 0.532509
20090807/aab6507afe93c701ccad25b02e7f0ef63bc92419.NothingFound C002-1148 20090802/a6507471ad26057194a8c0a7b584ea450f937538.VB 0.529736
20090807/aab9d0122369885d863ba9c1a17fa1c3e661021b.NothingFound C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.517983
20090807/aacaba5fa6b8d27df03c1d09b7916d2f08cf580a.AutoRun C005-2018 20090805/3fce2c4737d250e4d751c454502058d13eeb4953.Mudrop 0.593491
20090807/aadc8f1758b984aa4dbe2f816284aef9652b7eaa.NothingFound C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.447927
20090807/aade2026baff8617a005a8a9ba5bf8dc731819fb.NothingFound C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.444959
20090807/aae60fe6d026770dfab85a161c8bed884d60902c.NothingFound C003-0629 20090802/d6ac75c16854fc3e4adf1c788c0b25c01e5ecc84.TDSS 0.581329
20090807/aaf1e4e20a4cf35ff5ca50e471875b701dfa542d.Stabs C002-1148 20090802/62dc052bc0b2c683fa1b0168000dbe37550a367c.NothingFound 0.574615
20090807/aaf40d82d9f9ffdb7aec79858085cb5b25c6ed87.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.445313
20090807/ab0a30bdf23b474168951e09a8d126c9ccf440ca.Krap C002-1370 20090802/abde75d1ccc94f97201aa3e358287195dd77d05d.Krap 0.48244
20090807/ab120b12b6fb33c62152837472391536022c5a68.NothingFound C006-1759 20090805/b7e0e91471aed907560fc40dfc3682a73b9fcbcb.QQThief 0.658726
20090807/ab1cd98c28dd505303410065c6c631696cf0081a.VB C002-1148 20090802/a6507471ad26057194a8c0a7b584ea450f937538.VB 0.612084
20090807/ab4795ce07d271b5e5f954ad9ae450cbd08575e5.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.446512
20090807/ab5b00e943a9b9e62be55171c2c1f5cef38026be.NothingFound C004-1220 20090802/23d2041694f0c302f2cfccdd34776788761bc4f8.Virut 0.577286
20090807/ab5b61688ee06d80f792e59e7988dfe07ca8ea4f.Agent C002-1163 20090802/99585d4967f8bebd503f2d50b228bb333ae3a016.Agent 0.543809
20090807/ab5dd0b882ff3dabdde0ccaefbd64c4530392499.Patched C003-1423 20090803/050dcdfa16e4ce3881df79bf3b3cd6d02cb5bb75.Texel 0.456007
20090807/ab68101c68880bcfd0981daf39ec73f06c5df751.Bifrose C002-1148 20090802/4c2b99ca7115504a2fef11f5ca89b4becfdb682a.NothingFound 0.505744
20090807/ab696fdf91d55ce1254791e8e464ac537fa2ea40.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.455155
20090807/ab986d6545bcc647bdc039746a4f296d6e852740.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.456197
20090807/aba54e0d1218df50ad227935ece177abde04298f.Lipler C003-0380 20090803/9fb15624924f0ce44198dfa185d98d6e777ad3a6.Lipler 0.607448
20090807/aba82093e3f9dff648bb2cf47812a3089b8ebc68.IRCBot C002-1011 20090802/7e60bdf4b9f5e2dd2cfd222c96cbfceeb093a9f8.IRCBot 0.250392
20090807/abb1004f29b9c0ce83840b160f46978ea0630921.Basun C002-0001 20090802/0010f78d3ffee61101068a0722e09a98959a5f2c.Basun 0.368583
20090807/abb7ec85151b7abd1c0381c2830d7487a46e07d7.NothingFound C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.445383
20090807/abbe2eb0678319210b57024469eb0d5a2b6ca764.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.44542
20090807/abc62ce3712db3581a4826aad9899a30b2cbb176.Agent C002-1163 20090802/99585d4967f8bebd503f2d50b228bb333ae3a016.Agent 0.543809
20090807/abc90bbd9d4db0cc9d412112c7197a0d363185e6.Texel C003-1403 20090803/ee00062452a52ffa0a9d564d8823bc02b9c35824.Texel 0.275309
20090807/abddc25000498377a59822b5ff2d8d08e26e3d99.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.441339
20090807/abe3ab151d3af89a75a6e5ef21377f970c27b11c.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.461084
20090807/ac1af67a99a37c1b77dbddb43d7a89ad39737d55.Bacteraloh C004-1651 20090803/908ac0d22b25204e4479ab56409d2916fcd9bd19.Virut 0.668544
20090807/ac2438271d80d8f197bb826a5b36a7a605a7dae7.NothingFound C002-1008 20090802/c46e993a9f926fb02cdc33c151557f757e6d7651.NothingFound 0.353553
20090807/ac30e474c26d71208d30a4c95850443010d406dd.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.44067
20090807/ac3310c892ecd99ba7000a463754c853eff35108.Texel C003-0898 20090803/94faf428bf2dad03a717a9f76415585a27d6ce11.Texel 0.557399
20090807/ac383fe36b9bbe323a8a0ee0ff63fe1c36c7dc47.FraudPack C003-0870 20090802/aeee30f8779a0025bdf0875ec92782777ae818f0.FraudLoad 0.364163
20090807/ac4042901094d7800309da9d476df512a421fc52.NothingFound C002-1008 20090802/00c0646c7dfd55f704f0f81dfa9f900e3357abf6.NothingFound 0.422053
20090807/ac48dbc4979a18cf95cd10574b532c0e3d91c888.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.46017
20090807/ac5d6b3b262447ac3b5b8a982e565d23d7bfb03d.NothingFound C005-1585 20090805/b4297eaafa2dc511faf7bce3298425d2b634c973.NothingFound 0.607198
20090807/ac7333eddd3320461b7f285d46af67a378347be8.NothingFound C002-0972 20090802/620f30e2fa8c572f512c1dc09563a594e0449949.NothingFound 0.556499
20090807/ac7abafc9aa499e286809abddf373a419e47d83b.NothingFound C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.460662
20090807/ac839073bbf6ea8098ae0f59b40e4eeed42026e5.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.457201
20090807/ac851a287b6a71736218a5cbe35316e89e5a8a1d.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.443904
20090807/ac8d6c66cc995b33f3cf7a286525f68869700c50.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.44512
20090807/ac9b8ac04b4c9e8a4599b7d00e81200ed81c9e68.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.441772
20090807/aca7c514af735e2b214ec413517f14040864546b.Basun C002-0001 20090802/0010f78d3ffee61101068a0722e09a98959a5f2c.Basun 0.345956
20090807/acb0b8b505fde2a04b8294c62af69c42f82b90a9.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.444886
20090807/acbb2f00ac401a5020406c5206d6b30a36b91cc3.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.521455
20090807/acd9375620c136fb660317a2169c1e66c74f8a73.AutoIt C002-0186 20090802/9a8b2367fc7de8d9377c410e76f0a51f1a3c98b5.AutoIt 0.106202
20090807/ace971cb5aebf52878f852b308c1dbcf7639ad42.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.448001
20090807/acf9dae4fe90ddda43c624118e90514e220da846.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.443461
20090807/ad067cfc5cbe3a3dc95e195d217ab8fc50d7c03c.Lipler C006-2039 20090805/abfcbde37896aea387189242afbcffda69139a1d.Lipler 0.341846
20090807/ad091149eb1b933d9315782bc5880bf34e893b38.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.445367
20090807/ad0983515b547a410dad4a6fa09634595db579f5.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.44136
20090807/ad13b8ae30c83f9457f30bad985b595f22ce7c46.NetMon C006-1625 20090806/074975c84d1eb5ef27616c5c5613232b997620c6.NetMon 0.224309
20090807/ad220a253931956ec89c9f3633cd23f94686b225.VB C002-1180 20090802/f9541811512a10e40c986e2672e95c0f05915038.Prorat 0.478535
20090807/ad27d48a498af4caf164ee976c29ccdd1a8e9903.AutoIt C002-0186 20090802/9a8b2367fc7de8d9377c410e76f0a51f1a3c98b5.AutoIt 0.102165
20090807/ad29a1f1376b48658b4a541e00b08d0d8c98828c.AutoIt C002-0186 20090802/9a8b2367fc7de8d9377c410e76f0a51f1a3c98b5.AutoIt 0.106759
20090807/ad2d92e4f83a046c854374c1d516df09e3555401.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.445492
20090807/ad4a391f6c1b0ea98d2e12691d4029d0cd793807.NothingFound C002-1370 20090802/abde75d1ccc94f97201aa3e358287195dd77d05d.Krap 0.509315
20090807/ad4aa027e4c8b4cf75230484d41836b4dad4a240.NothingFound C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.477915
20090807/ad64cb78df88ec4e225bc050b31843ad40de02c9.NothingFound C004-1395 20090804/a9ba46450db2161b0ab9fdd3d5b30ef4bc460dba.NothingFound 0.568128
20090807/ad6adeaa04c74df2cceb4d14b0d37e1dddfdea37.NothingFound C002-0001 20090802/0010f78d3ffee61101068a0722e09a98959a5f2c.Basun 0.378776
20090807/ad6d9cf042bfa77f9815235af1e62f25b1d67b75.Basun C002-0001 20090802/0010f78d3ffee61101068a0722e09a98959a5f2c.Basun 0.437199
20090807/ad6f30cbd4c9358b9f35eb6701b9b23fdf201bd1.NothingFound C002-0972 20090802/620f30e2fa8c572f512c1dc09563a594e0449949.NothingFound 0.556499
20090807/ad791f256c176b956809a25fffd46b2f74f0795a.Basun C006-1838 20090806/10de62fae5ac9196eb4b5899afa2f2b497b0ebb0.NothingFound 0.44686
20090807/ad8c95e2929062801fea217004e6924425715088.Turkojan C002-1148 20090802/a6507471ad26057194a8c0a7b584ea450f937538.VB 0.483741
